52614-1068-051,2,57,53.43,-1,4,52.3,2.5352,8.76,0,0.9,0,0
51817-0411-316,2,57,54.18,0,5,6.4,2.6796,14.16,0,1.39,1,0
51901-0457-054,2,58,1.47,-8,36,53.4,2.0733,5.48,0,0.74,2,2
51816-0410-106,2,58,19.32,0,8,6.3,2.1083,10.56,0,1.29,2,1
53768-2398-025,2,58,23.47,33,33,19.2,2.5806,11.27,0,1.45,2,1
52175-0708-607,2,58,27.22,1,1,3.4,2.334,9.18,0,1.4,0,0
51929-0458-339,2,58,45.82,-6,55,3,2.0029,6.52,0,2.05,0,0
51817-0411-398,2,59,5.63,0,11,21.9,3.3652,18,0,1.57,2,1
52175-0708-621,2,59,6.89,0,7,57.6,2.3849,9.26,0,2.85,1,1
51901-0457-603,2,59,21.4,-6,54,3.4,2.2134,4.6,0,2.92,0,0
51816-0410-601,2,59,22.63,0,58,29.5,1.8579,5.23,0,0.89,1,0
52175-0708-032,2,59,22.82,0,11,22.4,2.3815,14.25,0,0.88,0,0
51817-0411-306,2,59,28.51,0,19,59.9,2.0001,11.41,0,0.83,2,1
51816-0410-064,2,59,33.72,0,25,17.6,1.7575,13.18,0,1.18,0,0
51929-0458-398,2,59,35.19,-7,9,25.1,2.125,14.18,0,2.48,0,0
52289-0802-244,2,59,42.42,0,1,38.1,2.2035,10.37,0,1.53,0,0
52616-1067-292,2,59,46.47,-1,11,4.4,2.5105,4.05,0,1.5,0,0
53768-2398-627,3,0,3.23,35,10,26.4,2.9163,6.07,0,1.08,0,0
51929-0458-397,3,0,3.74,-7,16,56,1.958,4.39,0,1.64,0,0
51929-0458-284,3,0,19.58,-8,46,10.1,1.8629,11.51,0,1.47,2,2
51817-0411-399,3,0,25.23,0,32,24.2,4.1817,10.01,0,1.56,0,0
51817-0411-290,3,0,27.11,0,48,48.8,2.0167,9.94,0,1.61,0,0
53742-1512-632,3,0,31.54,0,38,32.2,2.6259,5.51,0,2.31,3,2
51929-0458-399,3,0,32.56,-7,31,27.3,1.972,4.61,0,0.86,1,0
52205-0709-467,3,0,41.86,0,33,47.9,1.7374,4.37,0,1.4,0,0
51817-0411-383,3,0,45.25,0,16,56.6,1.7422,5.61,0,1.07,2,1
53741-1513-437,3,0,46.44,0,36,3.5,2.4173,13.37,0,1.19,1,1
51929-0458-283,3,0,47.55,-8,32,10.1,1.7806,4.21,0,2.54,2,2
51929-0458-274,3,0,47.62,-7,49,2.8,2.9571,13.1,0,0.93,0,0
52205-0709-212,3,0,48.52,-1,4,59.3,1.9654,7.98,0,2.37,0,0
51929-0458-437,3,0,49.24,-7,21,37.8,2.105,4.69,0,3.19,0,0
53727-2322-507,3,0,49.92,6,48,33.8,2.9295,8.23,0,1.41,2,1
53727-2322-151,3,0,50.43,5,11,43.2,2.7388,35.07,12,1.53,3,2
52616-1067-433,3,0,51.45,0,33,52.2,2.4064,13.23,0,1.38,2,1
52941-1563-228,3,0,54.53,0,34,3.3,2.4846,8.63,0,1.51,0,0
51929-0458-243,3,1,2.2,-8,28,1.3,1.8695,10.53,0,1.29,5,2
51929-0458-368,3,1,19.71,-6,36,35.5,2.2976,5.51,0,1.8,0,0
52205-0709-453,3,1,40.97,1,15,51.1,1.7692,7.97,0,1.4,1,1
52616-1067-415,3,1,49.77,0,57,56.4,2.4059,10.39,0,1.51,0,0
52205-0709-489,3,1,54.04,0,41,32.7,2.32,6.03,0,1.13,0,0
52205-0709-452,3,2,11.07,0,58,0.3,2.1294,6.51,0,1.47,0,0
52205-0709-481,3,2,12.52,0,37,32.9,1.9258,8.47,0,1.29,1,1
53727-2322-492,3,2,16.39,5,50,11.1,2.7928,9.4,0,1.5,3,2
52616-1067-196,3,2,28.41,0,9,41.8,2.2578,4.37,0,2.27,0,0
53386-2068-305,3,2,32,0,27,34.1,2.4141,6.24,0,1.02,1,1
51929-0458-415,3,3,7.91,-6,44,57.6,3.0403,5.85,0,2.29,1,0
54082-2443-402,3,3,9.15,38,38,57.1,2.7948,10.01,0,1.74,2,1
53386-2068-316,3,3,35.45,0,20,1.1,2.7106,4.76,0,3.34,7,2
51817-0411-176,3,3,41.04,0,23,21.9,3.2267,13.16,0,1.04,6,3
51929-0458-500,3,3,48.19,-7,36,3.3,1.7452,9.69,0,0.86,0,0
52205-0709-546,3,3,50.49,0,27,40,2.102,8.81,0,1.3,0,0
51929-0458-516,3,3,58.74,-7,22,58.1,2.5428,14.29,0,1.55,0,0
53386-2068-293,3,3,58.94,0,43,57.6,2.1853,8.46,0,1.46,0,0
53727-2322-076,3,4,0.75,4,59,36.5,2.7974,10.49,0,1.32,0,0
51817-0411-526,3,4,4.45,1,3,27.5,1.8333,8.8,0,1.37,0,0
52616-1067-541,3,4,22.32,0,34,23.7,1.9533,10.94,0,1.37,0,0
51817-0411-153,3,4,49.85,0,8,13.4,3.2951,4.45,0,0.71,0,0
53386-2068-227,3,5,15.6,0,16,14.3,2.2905,11.24,0,1.4,4,2
53386-2068-371,3,5,57.29,0,53,57.8,2.8602,5.47,0,1.28,0,0
51817-0411-618,3,6,0.41,1,1,45.5,2.1912,6.49,0,1.07,2,2
52205-0709-634,3,6,39.63,0,7,23.9,2.1666,8.25,0,1.46,1,0
52205-0709-025,3,7,7.45,0,16,1.4,3.7096,13.66,0,2.1,1,0
52258-0412-337,3,7,19.91,0,45,38.7,1.9033,13.64,0,1.34,0,0
51817-0411-633,3,7,25.9,0,37,9.3,2.1152,21.18,0,1.4,0,0
53386-2068-450,3,7,58.75,0,42,59,2.5208,7.29,0,1.42,0,0
51929-0458-622,3,8,0.12,-7,0,6.4,2.3035,11.38,0,2.63,0,0
51929-0458-611,3,8,45.98,-6,53,48.6,2.4711,8.67,0,1.4,0,0
51929-0458-037,3,8,49.84,-8,2,7.4,2.0821,14.55,0,1.57,0,0
52931-1514-370,3,8,56.2,0,43,55.7,2.3415,9.7,0,1.25,0,0
51929-0458-012,3,9,6.68,-8,14,19,2.0447,10.08,0,2.24,0,0
52258-0412-430,3,9,7.49,0,24,19,2.0834,8.02,0,0.77,0,0
53386-2068-153,3,9,15.69,0,16,37.7,2.698,12.66,0,1.51,1,1
53386-2068-141,3,9,16.36,0,12,31.1,2.418,7.69,0,0.66,0,0
53733-2340-244,3,9,27.15,5,8,17.1,2.6932,10.04,0,1.82,0,0
51924-0459-287,3,9,42.08,-8,17,6.6,1.739,9.87,0,1.38,0,0
52203-0710-166,3,9,43.5,0,19,4.2,1.7012,6.11,0,0.74,1,0
52589-1066-211,3,9,52.3,0,50,32.7,2.1983,4.11,0,1.36,0,0
51924-0459-373,3,9,53.56,-6,33,59.3,2.0343,14.04,0,1.4,0,0
52258-0412-132,3,10,3.01,0,46,45.7,2.1149,6.09,0,1.25,5,4
51924-0459-393,3,10,13.11,-6,58,6.3,3.0444,14.46,0,1.33,1,1
51924-0459-268,3,10,14.43,-7,50,50.9,1.9038,18.59,0,2.72,1,1
52258-0412-126,3,10,28.87,0,53,26.2,2.4428,5.56,0,0.97,1,1
53386-2068-065,3,10,35.05,0,8,32,2.7616,6.59,0,2.4,0,0
52258-0412-446,3,10,36.84,0,55,21.7,3.7826,5.38,0,1.3,7,3
51924-0459-221,3,11,6.73,-8,2,6,1.8066,7.73,0,1.32,0,0
53386-2068-072,3,11,12.82,0,16,48.8,2.7653,5.38,0,1.11,5,2
52589-1066-515,3,11,18.77,0,15,57.4,2.2915,5.83,0,1.01,2,2
52203-0710-051,3,11,27.09,0,49,27.7,2.2466,8.98,0,1.26,0,0
52258-0412-540,3,11,27.55,0,53,57.4,1.7639,18.21,0,1.44,0,0
52931-1514-514,3,11,36.97,0,23,52.6,3.087,7.43,0,1.34,2,1
51924-0459-198,3,11,47.65,-7,30,8.6,1.8807,6.48,0,0.72,1,1
51924-0459-402,3,11,50.19,-6,7,42.1,2.1752,5.71,0,1.24,0,0
51924-0459-408,3,12,0.7,-6,30,7.1,2.0326,30.11,0,2.01,5,3
52203-0710-018,3,12,8.45,-1,2,39.2,2.2673,8.63,0,1.37,0,0
52203-0710-016,3,12,11.69,-1,1,50.5,2.2442,9.95,0,0.9,0,0
51924-0459-460,3,12,13.98,-6,26,58.8,4.0313,20.25,0,2.58,0,0
51924-0459-475,3,12,16.94,-7,10,49.2,1.7978,20.59,0,2.92,0,0
52203-0710-001,3,12,36.97,-1,13,43,2.3097,12.85,0,1.48,1,0
52258-0412-571,3,12,37.56,0,45,11.3,1.8223,7.67,0,0.85,0,0
51924-0459-132,3,12,38.75,-8,11,19.6,1.8457,5.47,0,1.05,0,0
53733-2340-514,3,12,39.58,6,28,6.4,2.3452,12.45,0,1.48,1,0
53386-2068-036,3,13,14.09,0,9,13.7,2.9267,4.65,0,2.11,0,0
52203-0710-017,3,13,24.98,0,57,48.2,2.478,9.98,0,1.77,0,0
51924-0459-481,3,13,25.64,-7,14,54,1.7508,8.99,0,0.76,0,0
53766-2417-466,3,13,30.51,41,59,8.9,2.4511,25.8,0,1.48,0,0
53733-2340-560,3,13,44.7,6,9,55.5,3.0738,7.82,0,1.02,0,0
51929-0413-312,3,13,45.03,0,7,20.2,2.5189,7.05,0,1.68,0,0
52258-0412-055,3,13,48.34,-1,4,33,2.4676,9.19,0,1.6,0,0
51924-0459-099,3,13,53.51,-8,16,19.6,2.1465,6.03,0,0.83,0,0
52258-0412-065,3,14,4.44,0,39,47.3,2.105,6.2,0,0.85,1,1
51924-0459-580,3,14,21.52,-6,38,16.9,1.8177,16.39,0,0.9,1,0
52589-1066-614,3,14,23.49,1,2,22.1,3.0086,5.05,0,2.24,0,0
51929-0413-271,3,14,41.46,0,3,19.8,2.1217,8.1,0,0.76,0,0
53766-2417-133,3,14,46.87,40,15,31.7,2.3852,7.82,0,1.49,0,0
52258-0412-621,3,14,52.06,0,13,46.3,3.2018,5.04,0,3.01,3,2
51924-0459-148,3,14,54.19,-7,51,6.9,1.8664,8.23,0,3.07,1,1
52202-0711-384,3,14,59.09,0,24,4,1.9554,15.61,0,1.44,1,0
52202-0711-260,3,15,2.24,0,45,50.6,2.1754,16.73,0,1.21,0,0
51929-0413-388,3,15,4.5,0,12,37.4,1.7806,6.82,0,2.21,1,0
51924-0459-543,3,15,19.27,-6,53,33.3,1.8972,11.52,0,1.3,1,1
51924-0459-107,3,15,22.09,-8,0,43.7,2.8817,4.76,0,0.98,4,3
51924-0459-568,3,15,28.65,-6,14,33.5,1.954,6.04,0,3.45,0,0
52991-1666-387,3,15,35.1,41,55,17,2.2505,10.72,0,1.32,2,1
53733-2340-582,3,15,36.26,6,27,47.3,2.7334,6.06,0,1.47,0,0
51929-0413-397,3,15,44.54,0,42,20.8,1.8796,10.21,0,1.65,0,0
52202-0711-417,3,15,51.54,1,0,21.2,1.9565,9.02,0,1.35,1,0
52202-0711-476,3,16,4.61,0,3,34.7,2.6327,5.62,0,1.13,1,1
52202-0711-215,3,16,20.51,0,50,59.1,2.1058,11.35,0,1.3,1,1
52202-0711-498,3,17,0.61,0,22,14.7,1.7777,22.04,0,0.84,0,0
52202-0711-219,3,17,1.47,0,49,49.7,1.9923,10.02,0,1.35,1,1
52202-0711-493,3,17,2.75,0,3,1.8,2.0136,10.15,0,3.4,0,0
53766-2417-107,3,17,3.24,41,15,28.8,2.5817,5.47,0,2.04,2,2
51924-0459-066,3,17,12.23,-7,58,50.3,2.6957,11.14,0,1.3,1,0
52932-1515-190,3,17,22.58,0,5,1.3,2.2961,6.22,0,1.2,0,0
51929-0413-440,3,17,31.98,0,10,10.4,1.9497,19.44,0,0.99,1,1
53733-2340-019,3,18,8.45,5,21,3,2.8445,7.46,0,1.08,0,0
51924-0460-286,3,18,25.62,-7,56,3,2.074,4.68,0,2.11,0,0
51929-0413-171,3,18,45.17,0,18,45.3,3.2242,9.32,0,0.89,0,0
52202-0711-096,3,18,46.13,0,56,22.8,2.1242,6.59,0,1.16,1,1
52991-1666-193,3,18,54.33,41,1,42,2.2763,6.38,0,0.71,0,0
52586-1065-126,3,18,54.97,-1,3,9,2.1339,9.1,0,0.69,0,0
51929-0413-126,3,19,6.71,-1,9,28.6,3.1389,11.96,0,1.4,0,0
52932-1515-491,3,19,10.21,0,17,2.2,2.4486,8.82,0,2.15,0,0
52932-1515-150,3,19,30.83,0,35,12,2.6242,4.43,0,2.67,2,2
52202-0711-550,3,19,37.02,0,29,47.8,2.6857,6.88,0,0.97,2,1
51924-0460-328,3,19,47.24,-5,58,47,2.0428,11.07,0,1.51,1,0
51929-0413-521,3,19,49.59,0,55,20.5,2.038,8.2,0,1.15,0,0
51924-0460-207,3,19,49.6,-8,15,27.5,1.8167,5.41,0,1.13,0,0
52202-0711-555,3,20,8.27,0,14,23.2,2.0093,11.33,0,1.39,0,0
51924-0460-205,3,20,8.72,-8,6,48.5,2.071,15.94,0,1.59,2,1
51929-0413-503,3,20,22.76,0,41,8.3,1.7852,6.72,0,0.81,0,0
52991-1666-178,3,20,23.93,41,21,31.5,2.8089,10.44,0,1.37,0,0
52932-1515-547,3,20,36.77,0,45,31,2.3675,7.38,0,1.38,2,2
51924-0460-135,3,20,55.06,-7,49,40.5,1.8481,6.75,0,0.82,0,0
51924-0460-435,3,21,12.63,-6,36,58.7,2.1199,13.77,0,0.98,1,1
52199-0712-274,3,21,21.12,0,1,21.3,1.7068,12.72,0,1.41,0,0
52199-0712-327,3,21,32.06,0,57,15.6,1.9875,10.9,0,1.62,0,0
52991-1666-526,3,21,38.39,42,46,22.5,2.3173,6.88,0,1.5,0,0
51929-0413-114,3,21,58.4,0,11,2.7,2.1507,9.29,0,1.45,2,1
53729-2339-236,3,21,59.23,5,7,54.2,2.9106,4.8,0,1.24,0,0
51924-0460-463,3,22,24.87,-6,56,22.2,1.8535,5.23,0,1.2,0,0
51924-0460-420,3,22,26.09,-5,58,24.7,3.9561,17.28,0,1.42,1,0
52586-0805-306,3,22,26.3,-1,5,20.5,3.4227,10.13,0,1.25,0,0
52933-1516-284,3,22,28.98,0,56,28.6,2.9636,7.57,0,2.3,0,0
52199-0712-375,3,22,39.04,0,49,45.6,1.7849,9,0,1.16,1,1
52199-0712-405,3,23,3.2,1,12,58.8,2.0072,6.7,0,0.9,0,0
52199-0712-206,3,23,15.16,-1,8,31.7,2.4996,6.55,0,1.05,0,0
53729-2339-477,3,23,17.69,5,27,3.6,2.7719,5.1,0,1.9,4,3
52577-1064-300,3,23,35.8,0,52,33.3,2.7526,8.74,0,1.1,0,0
52577-1064-428,3,24,27.38,0,35,38.1,2.4931,8.47,0,1.44,0,0
52199-0712-191,3,24,34.44,0,7,51.6,2.4004,10.59,0,1.73,2,1
51901-0414-388,3,24,53.75,0,45,25.5,2.0942,7.68,0,1.45,0,0
52199-0712-198,3,24,57.26,0,4,5.4,1.7186,4.31,0,0.98,0,0
51924-0460-120,3,25,27.82,-6,58,9.5,1.7599,20.27,0,1.69,0,0
52199-0712-093,3,25,29.97,0,41,23.3,2.2682,16.7,0,0.63,1,1
51924-0460-588,3,25,35.2,-6,34,10.6,1.8175,13.99,0,1.43,0,0
51901-0414-169,3,25,36.62,0,28,5.4,1.8497,22.79,0,1.39,0,0
51901-0414-142,3,26,8.12,0,33,40.1,4.1567,5.08,0,0.81,0,0
51924-0460-625,3,26,20.06,-6,42,21.7,1.8978,5.25,0,0.85,0,0
53376-2069-309,3,26,36.23,0,15,38.5,2.3972,11.17,0,1.64,2,1
53376-2069-351,3,26,43.35,0,35,10.8,3.2195,11.34,0,1.33,1,1
52199-0712-160,3,26,57.78,0,2,24.8,1.733,8.36,0,0.82,1,1
52199-0712-542,3,27,3.26,0,27,20.4,1.9809,6.85,0,1.22,0,0
51910-0461-316,3,27,12.62,-7,2,35.6,2.3011,14.53,0,1.1,0,0
51901-0414-192,3,27,24.31,0,51,28.1,1.8758,9.6,0,1.54,0,0
53729-2339-043,3,27,32.11,4,10,0,3.1097,6.02,0,2.12,0,0
51910-0461-314,3,27,40.66,-6,51,47.3,3.0009,7.93,0,0.63,0,0
52199-0712-591,3,27,59.51,0,17,13.1,2.0619,8.26,0,2.02,0,0
51910-0461-322,3,28,53.3,-5,36,58.6,2.0253,8.69,0,2.93,0,0
51901-0414-532,3,29,8.44,0,10,59.7,1.8489,17.39,0,1.66,4,1
51901-0414-077,3,29,17.69,-1,8,19.2,1.8061,8.74,0,3.28,0,0
51910-0461-428,3,29,32.5,-6,23,35.4,1.7338,4.02,0,1.54,1,0
51810-0415-295,3,29,33.97,0,48,1,1.8779,4.33,0,1.32,0,0
52199-0712-007,3,29,40.52,0,48,28.9,2.2208,8.02,0,0.91,0,0
51910-0461-231,3,29,47.92,-6,48,57.8,1.7537,10.28,0,1.48,0,0
51910-0461-440,3,29,48.59,-6,27,36.4,2.3003,9.22,0,1.45,3,2
53729-2339-628,3,30,2.74,5,47,34.4,2.6985,18.14,0,1.29,2,1
53376-2069-464,3,30,3.39,0,24,42.6,2.3399,13.46,0,1.63,1,1
51810-0415-400,3,30,4.34,0,9,1.7,1.7973,13.35,0,1.56,0,0
53729-2339-629,3,30,11.89,5,39,1.9,2.2476,7.95,0,1.15,4,4
51810-0415-382,3,30,24.24,0,41,58.8,1.9297,7.46,0,2.14,0,0
51910-0461-364,3,30,32.42,-5,51,1.4,2.0249,6.78,0,1.05,6,3
52178-0713-431,3,30,56.25,0,10,11.3,1.9226,6.7,0,2.3,1,1
52178-0713-229,3,31,5.47,0,21,58.6,3.9307,8.98,0,1.33,0,0
52577-1064-616,3,31,18.13,0,48,25.5,3.2386,20.07,0,1.14,4,3
51910-0461-209,3,31,19.66,-7,41,43.1,4.7385,32.56,0,1.53,0,0
52934-1517-227,3,31,26.9,0,0,10,1.7722,6.29,0,0.86,0,0
51810-0415-255,3,31,31.17,0,57,4.2,1.8053,5.74,0,1.35,0,0
52178-0713-243,3,31,37.73,-1,12,19.9,2.2102,10.71,0,1.22,0,0
52178-0713-198,3,31,41.15,0,10,42.8,2.101,8.73,0,1.45,0,0
51901-0414-620,3,31,44.15,0,9,16.1,1.9818,5.27,0,1.31,0,0
51901-0414-011,3,31,50.07,0,23,11.1,2.1887,7.29,0,1.34,0,0
51910-0461-489,3,31,52.1,-6,28,54.3,1.8832,6.23,0,0.91,5,2
52178-0713-186,3,32,6.28,0,23,1.8,2.0553,10.8,0,3.21,0,0
52178-0713-200,3,32,13.55,0,7,25,2.0505,9.97,0,1.73,0,0
51910-0461-454,3,32,27.95,-5,54,4.9,1.7832,4.67,0,0.95,1,1
53376-2069-090,3,32,31.95,0,58,8.4,2.949,7.95,0,3.18,0,0
51910-0461-511,3,32,47.2,-6,15,56.1,1.9457,5.75,0,1.46,0,0
52591-1063-487,3,33,18.1,0,8,55.8,2.5049,4.76,0,1.15,2,2
51910-0461-516,3,33,20.9,-6,12,16.7,2.0429,10.04,0,1.43,2,2
51910-0461-506,3,33,24.83,-6,10,3.4,2.1428,12.71,0,1.55,0,0
51810-0415-138,3,33,35.03,0,49,26.9,1.7721,11.2,0,2.13,0,0
53376-2069-558,3,33,49.38,0,10,41,2.5691,8.66,0,1.29,0,0
51910-0461-533,3,33,50.89,-5,25,29.1,2.2554,8.06,0,1.62,0,0
51810-0415-490,3,33,51.53,0,23,41.6,1.8125,6.82,0,0.7,0,0
51810-0415-163,3,33,56.92,0,31,23,1.8658,10.14,0,1.75,0,0
51910-0461-555,3,34,6.98,-6,34,6.5,3.9549,8.54,0,1.08,0,0
53376-2069-050,3,34,30.39,0,58,20.5,2.7343,4.11,0,0.69,0,0
51910-0461-580,3,34,35.98,-5,34,43.9,2.0345,7.2,0,1.67,0,0
51910-0461-080,3,34,40.08,-6,53,34.4,1.8805,5.08,0,2.3,1,1
52591-1063-501,3,34,44.59,0,6,18.3,2.1346,8.57,0,1.76,0,0
52591-1063-149,3,34,58.82,0,24,56.4,2.3346,6.28,0,0.86,0,0
52591-1063-148,3,35,0.17,0,31,26,2.5829,11.06,0,1.48,0,0
51810-0415-547,3,35,15.59,0,29,0.8,2.2403,4.24,0,1.29,0,0
51810-0415-147,3,35,23.32,0,22,3.9,1.7664,5.11,0,1.16,0,0
52178-0713-066,3,35,41.95,0,17,44.9,2.2944,6.55,0,1.32,0,0
51810-0415-521,3,35,46.44,1,16,22.4,2.094,9.6,0,0.65,1,0
52934-1517-576,3,35,56.24,1,7,45,3.4403,6.39,0,1.13,2,0
51909-0462-312,3,35,56.92,-6,44,32.6,2.0885,4.63,0,1.44,0,0
51909-0462-341,3,35,58.92,-5,53,49,2.2825,4.13,0,1.39,3,2
52178-0713-006,3,36,28.06,0,52,18.9,3.5058,4.42,0,1.89,2,2
54465-2639-355,3,36,54.24,0,40,16,2.6249,7.1,0,1.28,0,0
51909-0462-275,3,36,57.25,-6,30,26.2,1.8626,7.06,0,1.06,0,0
54095-2638-298,3,37,1.42,0,38,24,2.5628,7.38,0,1.03,0,0
51909-0462-298,3,37,11.29,-7,13,30.4,1.7677,7,0,1.26,0,0
51910-0461-636,3,37,14.82,-6,39,21.1,2.0974,5.45,0,1.42,0,0
52591-1063-612,3,37,17.59,0,51,27.3,2.2183,4.34,0,1.65,1,1
51910-0461-036,3,37,21.73,-7,9,1.7,2.6264,4.36,0,1.6,2,1
54465-2639-267,3,37,37.66,0,4,37.3,2.3996,9.99,0,1.73,0,0
52201-0714-381,3,37,54.15,0,29,34.9,2.0038,7.02,0,1.43,0,0
51909-0462-299,3,38,3.14,-7,18,44.4,2.2707,4.29,0,1.42,1,0
52592-0806-574,3,38,10.57,0,18,54.8,2.5863,4.69,0,1.34,1,1
51811-0416-270,3,38,17.85,0,15,11.1,2.0779,12.36,0,1.28,8,4
51909-0462-424,3,38,24.69,-6,6,19.9,1.7672,5.26,0,1.56,0,0
52591-1063-067,3,38,26.23,0,2,54,1.8355,9.82,0,1.29,2,2
52934-1517-628,3,38,28.2,0,19,51.8,2.0292,5.7,0,1.4,2,1
51909-0462-251,3,38,28.6,-7,10,9.1,1.8964,4.28,0,3.79,0,0
51909-0462-434,3,38,31.1,-6,15,19.7,1.9736,8.97,0,2.64,0,0
51811-0416-331,3,38,32.65,0,45,18.5,1.8406,4,0,1.38,2,0
52201-0714-438,3,38,51.28,0,3,29.1,2.2834,4.47,0,1.38,0,0
54465-2639-430,3,38,53.57,0,38,10,3.0302,5.51,0,1.19,2,1
52619-1062-298,3,38,53.79,0,23,33.6,2.6642,4.72,0,0.71,0,0
51811-0416-228,3,38,54.77,0,5,21,3.05,6.63,0,1.15,0,0
51909-0462-439,3,38,58.47,-6,8,32.6,2.2585,6.4,0,0.81,0,0
52201-0714-240,3,39,10.52,0,30,9.2,3.7582,4.68,0,0.77,3,2
52619-1062-332,3,39,13.8,0,54,54.6,2.2237,18.45,0,1.51,0,0
53729-2070-369,3,39,21.98,-5,33,31.3,2.5816,13.72,0,1.22,0,0
53729-2070-378,3,39,46.43,-5,22,4.7,2.8373,5.69,0,1.14,2,0
52201-0714-190,3,39,51.88,0,9,30.1,2.5664,4.48,0,1.48,1,1
51909-0462-472,3,39,52.13,-6,8,50.5,2.0625,5.71,0,2.26,0,0
53729-2070-257,3,39,52.58,-7,32,52.1,2.2143,8.98,0,2.13,0,0
51811-0416-188,3,39,54.25,0,20,54.9,2.3191,4.46,0,1.69,0,0
51909-0462-238,3,39,57.96,-6,52,20.8,2.8368,5.82,0,1.68,0,0
51811-0416-198,3,40,2.84,0,6,28,1.721,5.44,0,2.82,0,0
51909-0462-185,3,40,6.7,-6,49,46.8,1.7693,7.64,0,1.51,0,0
54465-2639-374,3,40,8.54,1,7,14.8,2.8302,9.45,0,1.76,0,0
52201-0714-478,3,40,9.47,0,16,44,2.4896,6.73,0,0.94,1,1
52201-0714-468,3,40,14.25,0,18,47.7,3.3306,4.4,0,1.13,1,1
51811-0416-470,3,40,23.49,0,31,11.8,1.9001,11.45,0,1.74,0,0
51909-0462-445,3,40,24.58,-5,19,9.4,2.3401,4.32,0,1.46,3,2
54465-2639-474,3,40,25.9,0,8,7.6,2.6374,8.6,0,1.13,7,4
51811-0416-471,3,40,27.31,0,34,41.5,1.8764,6.28,0,1.44,0,0
51909-0462-479,3,40,27.57,-6,12,39.3,2.0015,10.54,0,1.4,0,0
52619-1062-423,3,40,55.16,0,32,23.5,2.6174,5.56,0,1.36,1,1
51811-0416-442,3,41,11.09,1,16,17.9,1.8408,6.28,0,0.64,0,0
52619-1062-139,3,41,32.01,0,47,48,2.8089,8.07,0,1.38,0,0
51909-0462-163,3,41,37.2,-7,2,20.5,2.2715,23.21,0,1.7,0,0
51909-0462-175,3,41,38.71,-6,55,29.3,2.2289,4.04,0,1.4,1,1
52619-1062-194,3,41,39.18,0,0,12.6,2.2477,6.72,0,2.32,1,1
51909-0462-085,3,41,57.7,-7,32,15.8,1.9474,7.06,0,1.76,0,0
54095-2638-169,3,42,1.06,0,30,53.6,2.847,21.81,0,1.4,0,0
51811-0416-133,3,42,47.24,0,41,29.6,2.2252,5.5,0,1.07,0,0
52619-1062-088,3,42,56.63,-1,4,24.2,2.3664,5.06,0,1.47,0,0
51909-0462-552,3,43,0.87,-6,22,29.9,3.6182,4.54,0,1.73,0,0
53729-2070-149,3,43,28.25,-6,40,43,2.6713,6.06,0,0.97,1,0
51811-0416-089,3,43,29.63,-1,8,38.8,1.7253,4.88,0,1.29,0,0
51909-0462-102,3,44,2.85,-6,53,0.6,3.9567,4.01,0,1.27,2,0
51811-0416-548,3,44,3.48,0,34,26.9,2.0459,6.81,0,1.08,0,0
52201-0714-012,3,44,33.19,0,44,11.3,2.5648,15.42,0,1.72,3,0
51811-0416-075,3,44,35.96,0,15,27.7,2.3438,8.24,0,1.41,3,1
54465-2639-058,3,44,58.17,0,48,17.9,2.3757,6.45,0,0.99,2,1
51908-0463-312,3,45,2.22,-6,36,22.7,2.4566,9.97,0,1.78,5,1
51909-0462-624,3,45,24.46,-5,57,47.6,1.8874,7.1,0,1,0,0
52619-1062-504,3,45,28.4,0,8,51.1,2.4824,5.25,0,1.33,0,0
54465-2639-078,3,45,39.82,0,3,42.9,2.6621,15.13,0,1.45,0,0
51909-0462-019,3,45,41.5,-7,23,15.3,4.0457,9.89,0,1.52,1,1
54465-2639-065,3,46,24.1,0,28,11.9,2.3536,5.18,0,1.55,0,0
54095-2638-030,3,46,26.61,0,25,29.6,2.3643,23.05,0,3.09,3,3
52619-1062-545,3,46,29.01,0,23,37.6,2.7468,19.16,0,1.56,0,0
51908-0463-306,3,46,44.01,-6,51,46.2,2.3495,4.07,0,1.46,1,1
51909-0462-038,3,46,44.45,-6,32,41.1,2.0286,5.86,0,1.04,0,0
51908-0463-336,3,46,46.04,-5,3,28.6,1.7805,20.7,0,2.43,1,1
51908-0463-398,3,47,2.18,-5,56,26.4,2.2087,6.72,0,1.39,0,0
51908-0463-386,3,47,7.07,-5,49,12,2.1291,7.65,0,1.42,1,1
54465-2639-038,3,47,51.58,0,7,18.3,2.7286,7.53,0,1.35,1,1
51908-0463-429,3,47,53.96,-6,1,30.9,3.1665,12.68,0,2.2,1,1
51908-0463-251,3,48,1.2,-7,4,16.9,1.9594,7.98,0,1.33,2,2
52901-1242-248,3,48,1.96,-1,15,8.1,2.9967,4.71,0,1.26,0,0
51908-0463-261,3,48,5.92,-6,49,2.7,2.3944,9.81,0,1.46,0,0
52901-1242-202,3,48,27.37,0,50,3.6,2.107,6.92,0,1.97,0,0
54389-2697-495,3,48,59.64,10,22,39.3,3.097,8.36,0,0.92,3,1
51908-0463-187,3,49,13.84,-6,31,42.4,2.1784,12.49,0,0.91,0,0
51908-0463-495,3,49,27.33,-6,4,20.8,2.1379,7.77,0,0.88,2,2
51908-0463-189,3,49,30.24,-6,39,25.1,2.5423,4.62,0,1.5,0,0
52901-1242-472,3,49,37.38,0,5,59.7,1.9532,4.44,0,0.74,0,0
